Volume,Chapter,Vol_Chap,Section,Designation,Ancient_Author,Descriptive_Title,Text
14,11,14.11,Unassigned,SAA 14 414,,Purchase of Slaves (K 20541),ṣupru[nail]N ṣupru[nail]N gimru[totality]N nišu[people]N ša[of]DET epēšu[do]V arhu[month]N ūmu[day]N līmu[eponym-(of-year)]N
14,11,14.11,Unassigned,SAA 14 415,,Fragment of a Conveyance Text (K 20543),v[išti]with māru[son]N māru[son]N māru[son]N buʾʾû[look-for]V kaspu[silver]N ana[to]PRP ešriātu[tenfold]AV ana[to]PRP bēlu[lord]N târu[turn]V ina[in]PRP dīnu[legal-decision]N dabābu[speak]V lā[not]MOD leqû[take]V šību[witness]N šību[witness]N ṭupšarru[scribe]N šību[witness]N šību[witness]N Banitu-ereš[1]PN šību[witness]N šību[witness]N rēʾû[shepherd]N ša[of]DET māru[son]N šarru[king]N šību[witness]N Lahiru[1]GN
14,11,14.11,Unassigned,SAA 14 416,,(no title) (K 20557),ṭupšarru[scribe]N bītu[house]N ilu[god]N ša[of]DET ša[of]DET ša[of]DET Kabtaya[1]PN ša[of]DET Issaran-mesi[1]PN ša[of]DET ša[of]DET Dadi[1]PN
14,11,14.11,Unassigned,SAA 14 417,,Fragment of a Conveyance Text (K 20558),kunukku[seal]N bēlu[lord]N līmu[eponym-(of-year)]N šaknu[appointee]N mātu[land]N
14,11,14.11,Unassigned,SAA 14 418,,(no title) (K 20644),kūm[instead-of]PRP kunukku[seal]N ṣupru[nail]N šakānu[put]V ṣupru[nail]N ša[of]DET bēlu[lord]N tadānu[give]V
14,11,14.11,Unassigned,SAA 14 419,,Purchase of Land (Sm 0972),ṭāhu[adjacent-to]PRP hūlu[way]N ša[that]REL ana[to]PRP Bit-Šelebuna[1]GN alāku[go]V ana[to]PRP Bit-Šelebuna[1]GN ina[in]PRP mazrūtu[(area-or-state-of)-cultivation]N Ezbu[1]PN rabû[big-one]N ālu[city]N ša[of]DET tašlīšu[third-man-on-chariot]N hazannu[mayor]N ša[of]DET
14,11,14.11,Unassigned,SAA 14 420,,(no title) (Sm 1010),ša[of]DET ina[in]PRP libbu[interior]N kaspu[silver]N gammuru[finished]AJ mamman[somebody]XP v[išti]with mamman[somebody]XP lā[not]MOD dabābu[speak]V
14,11,14.11,Unassigned,SAA 14 421,,Fragment of a Witness List (Sm 1518),šību[witness]N Šulmu-beli[1]PN šību[witness]N Ṭab-šar-Aššur[1]PN Kalhaya[1]EN šību[witness]N Ahi-Yau[1]PN māhiṣu[beater]N šību[witness]N Šeššayu[1]PN šību[witness]N Ituʾaya[Ituʾean]EN līmu[eponym-(of-year)]N
14,11,14.11,Unassigned,SAA 14 422,,Fragment of a Witness List (ZA 73 03),kirû[garden]N ša[of]DET Gadda[1]PN rabû[big-one]N ālu[city]N ša[of]DET rabû[big-one]N kallāpu[outrider]N ša[of]DET pīhātu[responsibility]N nukaribbu[gardener]N ša[of]DET kirû[garden]N tillatu[vine]N šību[witness]N Apladad-ilaʾi[1]PN nāqidu[herdsman]N šību[witness]N Ṭab-ṣil-Adad[1]PN
14,11,14.11,Unassigned,SAA 14 423,,Purchase of Land (BM 98792),ṭāhu[adjacent-to]PRP hūlu[way]N ša[that]REL ana[to]PRP alāku[go]V ṭāhu[adjacent-to]PRP ṭāhu[adjacent-to]PRP Šamaš-šezib[1]PN ša[of]DET leqû[take]V eqlu[field]N šuāti[him]IP zarpu[purchased]AJ leqû[taken]AJ târu[turn]V dīnu[legal-decision]N dabābu[speak]V laššu[(there)-is-not]V ina[in]PRP urkiš[later]AV ina[in]PRP matīma[ever]AV
14,12,14.12,Private Archives,SAA 14 424,,Asalluhi-šumu-iddina Cohort Commander Buys 12 Slaves (*638-X-12) (TIM 11 02),kunukku[seal]N Sukkaya[1]PN māru[son]N Parnu-uarri[1]PN tamkāru[merchant]N Kummuhaya[from-Commagene]EN bēlu[lord]N nišu[people]N tadānu[give]V Isi[1]PN sinništu[woman]N Bani[1]PN māru[son]N rūṭu[unit]N Dayanu-idri[1]PN māru[son]N rūṭu[unit]N Rama[1]PN mārtu[daughter]N gimru[totality]N Buʾšaya[1]PN Nagaha[1]PN sinništu[woman]N Pudi[1]PN ahu[brother]N Attar-idri[1]PN māru[son]N pirsu[weaned]AJ gimru[totality]N Kiqillanu[1]PN Qutari[1]PN ahu[brother]N Il-idri[1]PN aškāpu[leatherworker]N gimru[totality]N napištu[throat]N ardu[slave]N ša[of]DET Sukkaya[1]PN māru[son]N Parnu-uarri[1]PN epēšu[do]V Asalluhi-šumu-iddina[1]PN rabû[big-one]N kiṣru[knot]N ša-šēpi[(kingʾs)-personal-guard]N ina[in]PRP libbu[interior]N manû[unit]N ṣarpu[silver]N leqû[taken]AJ kaspu[silver]N gammuru[finished]AJ tadnu[given]AJ nišu[people]N šuāti[him]IP zarpu[purchased]AJ leqû[taken]AJ târu[turn]V dīnu[legal-decision]N dabābu[speak]V laššu[(there)-is-not]V mannu[who?]QP ša[that]REL ina[in]PRP urkiš[later]AV matīma[ever]AV zaqāpu[fix-upright]V parāku[lie-across]V lū[may]MOD Sukkaya[1]PN lū[may]MOD māru[son]N māru[son]N māru[son]N lū[may]MOD ša[that]REL dīnu[legal-decision]N dabābu[speak]V išti[with]PRP Asalluhi-šumu-iddina[1]PN māru[son]N māru[son]N māru[son]N buʾʾû[look-for]V manû[unit]N ṣarpu[silver]N mesû[washed]AJ ina[in]PRP burku[knee]N Ištar[1]DN āšibu[sitting]AJ Ninua[Nineveh]GN šakānu[put]V kaspu[silver]N ana[to]PRP ešriātu[tenfold]AV ana[to]PRP bēlu[lord]N târu[turn]V ina[in]PRP dīnu[legal-decision]N dabābu[speak]V šību[witness]N tamkāru[merchant]N šību[witness]N tamkāru[merchant]N šību[witness]N tamkāru[merchant]N šību[witness]N tamkāru[merchant]N šību[witness]N tamkāru[merchant]N šību[witness]N ša[of]DET Tilʾe[1]GN šību[witness]N šību[witness]N Ṭebetu[Tebet]MN ūmu[day]N līmu[eponym-(of-year)]N Aššur-gimillu-tere[1]PN rabû[big-one]N ašlāku[fuller]N šību[witness]N Urdu-Nabu[1]PN ṭupšarru[scribe]N
14,12,14.12,Private Archives,SAA 14 425,,Asalluhi-šumu-iddina Buys Land in Nabu-šemanni (*630-VIII-28) (TIM 11 01),kunukku[seal]N Zabdi[1]PN māhiṣu[beater]N māru[son]N Hati-il[1]PN ištu[from]PRP libbu[interior]N Kapar-Nabu-šimanni[1]PN ša[of]DET qātu[hand]N Nabu-balassu-iqbi[1]PN šaknu[appointee]N bēlu[lord]N eqlu[field]N bītu[house]N adru[threshing-floor]N kirû[garden]N būrtu[cistern]N tadānu[give]V bītu[house]N imēru[unit]N eqlu[field]N ina[in]PRP sūtu[unit]N ša[of]DET qû[unit]N ina[in]PRP qû[unit]N ša[of]DET Aššuraya[Assyrian]EN ina[in]PRP mazrūtu[(area-or-state-of)-cultivation]N ina[in]PRP Kapar-Nabu-šimanni[1]GN ṭāhu[adjacent-to]PRP harrānu[way]N ša[that]REL ana[to]PRP Happati[1]GN alāku[go]V ṭāhu[adjacent-to]PRP eqlu[field]N ša[of]DET Šulmu-beli[1]PN māru[son]N ṭāhu[adjacent-to]PRP eqlu[field]N ša[of]DET Ammi-ramu[1]PN ikkaru[farmer]N ša[of]DET ēkallu[palace]N ṭāhu[adjacent-to]PRP nahallu[stream]N bītu[house]N ṭāhu[adjacent-to]PRP Šulmu-beli[1]PN ṭāhu[adjacent-to]PRP Ammi-kenu[1]PN adi[until]PRP adru[threshing-floor]N ṭāhu[adjacent-to]PRP La-tubašanni-Dadi[1]PN bītu[house]N kirû[garden]N ṭāhu[adjacent-to]PRP Marduk-nadin-apli[1]PN ṭāhu[adjacent-to]PRP Ammi-kenu[1]PN būrtu[cistern]N ina[in]PRP qabaltu[middle]N kirû[garden]N gimru[totality]N eqlu[field]N bītu[house]N adru[threshing-floor]N kirû[garden]N būrtu[cistern]N ina[in]PRP Kapar-Nabu-šimanni[1]GN epēšu[do]V Asalluhi-šumu-iddina[1]PN rabû[big-one]N kiṣru[knot]N ša-šēpi[(kingʾs)-personal-guard]N ša[of]DET ēkallu[palace]N māru[son]N Asalluhi-ahhe-iddina[1]PN sartennu[chief-judge]N ina[in]PRP libbu[interior]N manû[unit]N ṣarpu[silver]N ina[in]PRP manû[unit]N ša[of]DET Gargamis[Carchemish]GN leqû[take]V kaspu[silver]N gammuru[finished]AJ tadnu[given]AJ eqlu[field]N bītu[house]N adru[threshing-floor]N kirû[garden]N būrtu[cistern]N šuāti[him]IP zarpu[purchased]AJ leqû[taken]AJ târu[turn]V dīnu[legal-decision]N dabābu[speak]V laššu[(there)-is-not]V mannu[who?]QP ša[that]REL ina[in]PRP urkiš[later]AV matīma[ever]AV zaqāpu[fix-upright]V parāku[lie-across]V lū[may]MOD Zabdi[1]PN lū[may]MOD māru[son]N lū[may]MOD māru[son]N māru[son]N lū[may]MOD ahu[brother]N lū[may]MOD māru[son]N ahu[brother]N ša[that]REL dīnu[legal-decision]N dabābu[speak]V išti[with]PRP Asalluhi-šumu-iddina[1]PN māru[son]N māru[son]N māru[son]N buʾʾû[look-for]V manû[unit]N ṣarpu[silver]N mesû[washed]AJ manû[unit]N hurāṣu[gold]N sakru[refined]AJ ina[in]PRP burku[knee]N Ištar[1]DN āšibu[sitting]AJ Ninua[Nineveh]GN šakānu[put]V kaspu[silver]N ana[to]PRP ana[to]PRP bēlu[lord]N târu[turn]V ina[in]PRP dīnu[legal-decision]N dabābu[speak]V lā[not]MOD leqû[take]V eqlu[field]N zakkû[(official)-freed]N lā[not]MOD šibšu[(an-agricultural-tax)]N lā[not]MOD nusāhu[(a-grain-tax)]N šību[witness]N Nabu-tukulti[1]PN rabû[big-one]N kiṣru[knot]N ša-šēpi[(kingʾs)-personal-guard]N šību[witness]N Ṣalam-šarri-iqbi[1]PN rabû[big-one]N kiṣru[knot]N ša-šēpi[(kingʾs)-personal-guard]N šību[witness]N Kiqillanu[1]PN rabû[big-one]N kiṣru[knot]N ša-šēpi[(kingʾs)-personal-guard]N šību[witness]N Nabu-balassu-iqbi[1]PN šaknu[appointee]N ša[of]DET māhiṣu[beater]N šību[witness]N Tabni[1]PN šaknu[appointee]N ša[of]DET Gurraya[Gurrean]EN šību[witness]N Ubru-Nabu[1]PN māru[son]N La-qepu[1]PN šību[witness]N Kakkullanu[1]PN māru[son]N Ipqu[1]PN šību[witness]N Libluṭ[1]PN ša-qurbūti[close-follower]N šību[witness]N Pilaqqanu[1]PN rabû[big-one]N hamšā[fifty]NU ša[of]DET māhiṣu[beater]N šību[witness]N Kur-ilaʾi[1]PN rabû[big-one]N hamšā[fifty]NU ša[of]DET māru[son]N šarru[king]N šību[witness]N Urdu-Issar[1]PN māru[son]N Arbail[Arbela]GN šību[witness]N Marduk-nadin-apli[1]PN šību[witness]N Ammi-kenu[1]PN šību[witness]N šību[witness]N Nagahanu[1]PN gimru[totality]N šību[witness]N ša[that]REL ištu[from]PRP Kapar-Nabu-šimanni[1]GN šību[witness]N La-tubašanni-Dadi[1]PN māhiṣu[beater]N šību[witness]N Nabu-turṣanni[1]PN ṭupšarru[scribe]N ṣābitu[recipient]N dannutu[binding-document]N Arahsamnu[Marchesvan]MN ūmu[day]N līmu[eponym-(of-year)]N Ṣalam-šarri-iqbi[1]PN tartānu[second-in-command]N šumēlu[left-side]N
14,13,14.13,Private Archives,SAA 14 426,,Inurta-šarru-uṣur Lends Half a Mina of Silver (*630-IX-20) (TIM 11 07),manû[unit]N ṣarpu[silver]N ša[of]DET Inurta-šarru-uṣur[1]PN māru[son]N ēkallu[palace]N ša[of]DET ēkallu[palace]N eššu[new]AJ ina[in]PRP pānu[front]N Mannu-ki-Nabu[1]PN māru[son]N ēkallu[palace]N ša[of]DET bītu[house]N ridûtu[appropriation]N ṣarpu[silver]N ina[in]PRP rebû[fourth]NU rabû[to-be-big]V Kislimu[Kislev]MN ūmu[day]N līmu[eponym-(of-year)]N Ṣalam-šarri-iqbi[1]PN šību[witness]N Urda-Inurta[1]PN šību[witness]N Nabu-eribanni[1]PN šību[witness]N Naṣir-edi[1]PN šību[witness]N Nabu-isseʾa[1]PN šību[witness]N Seʾ-habi[1]PN šību[witness]N Arnubu[1]PN
14,13,14.13,Private Archives,SAA 14 427,,Inurta-šarru-uṣur Lends 15 Star-Patterned Birds (*627-II) (TIM 11 12),kakkabānu[starry-one]N ša[of]DET Inurta-šarru-uṣur[1]PN ina[in]PRP pānu[front]N ina[in]PRP pūhu[exchange]N našû[lift]V ina[in]PRP qaqqadu[head]N ilu[god]N eššu[new]AJ ša[of]DET arhu[month]N kakkabānu[starry-one]N tadānu[give]V šumma[if]MOD lā[not]MOD tadānu[give]V ana[to]PRP mithāru[corresponding-(to-one-another)]AJ rabû[to-be-big]V Ayaru[Iyyar]MN ūmu[day]N līmu[eponym-(of-year)]N Marduk-šarru-uṣur[1]PN šību[witness]N Šumma-Nabu[1]PN šību[witness]N šību[witness]N Adi-mati-Nabu[1]PN šību[witness]N šību[witness]N
14,13,14.13,Private Archives,SAA 14 428,,Inurta-šarru-uṣur Lends Donkey Legs (*626-I) (TIM 11 05),kunukku[seal]N Ila-eriba[1]PN māru[son]N Aṣal-Iau[1]PN v[ištu]from libbu[interior]N Zanbayu[1]GN meʾatu[(one)-hundred]NU rittu[hand]N ša[of]DET ša[of]DET Inurta-šarru-uṣur[1]PN ina[in]PRP pānu[front]N ina[in]PRP Duʾuzu[Tammuz]MN ina[in]PRP Ninua[Nineveh]GN tadānu[give]V šumma[if]MOD lā[not]MOD tadānu[give]V ana[to]PRP mithāru[corresponding-(to-one-another)]AJ rabû[to-be-big]V šību[witness]N Aya-ahi[1]PN šību[witness]N Inurta-sukki[1]PN šību[witness]N Šep-Inurta-aṣbat[1]PN šību[witness]N Nabu-bani-šarri[1]PN šību[witness]N Aššur-uballiṭ[1]PN šību[witness]N Adad-aplu-iddina[1]PN Nisannu[Nisan]MN līmu[eponym-(of-year)]N Iqbi-ilani[1]PN
14,13,14.13,Private Archives,SAA 14 429,,Inurta-šarru-uṣur Lends Six Shekels of Silver (*622-XI-18) (TIM 11 06),kunukku[seal]N Urdu-Nabu[1]PN māru[son]N Abdi-Kurra[1]PN šiqlu[unit]N ṣarpu[silver]N ša[of]DET Inurta-šarru-uṣur[1]PN ina[in]PRP pānu[front]N Urdu-Nabu[1]PN ina[in]PRP pūhu[exchange]N našû[lift]V ina[in]PRP Abu[Ab]MN ṣarpu[silver]N tadānu[give]V šumma[if]MOD lā[not]MOD tadānu[give]V ṣarpu[silver]N ana[to]PRP rebû[fourth]NU rabû[to-be-big]V Šabaṭu[Shebat]MN ūmu[day]N līmu[eponym-(of-year)]N Dadi[1]PN mašennu[(an-administrator)]N šību[witness]N Paršara[1]PN šību[witness]N Yadiʾ-il[1]PN šību[witness]N Ayakki-ibni[1]PN šību[witness]N Kanunayu[1]PN šību[witness]N Nabu-šaliṭ[1]PN šību[witness]N Pan-Issar-lamur[1]PN šību[witness]N La-qebu[1]PN šību[witness]N Nabuʾa[1]PN šību[witness]N Nabu-bani-ahhe[1]PN ṭupšarru[scribe]N šību[witness]N Silimmu[1]PN
14,13,14.13,Private Archives,SAA 14 430,,Court Order on Behalf of Inurta-šarru-uṣur (*621-V) (TIM 11 11),kunukku[seal]N Nabu-šallim-ahhe[1]PN Nabu-šallim-ahhe[1]PN ana[to]PRP Inurta-šarru-uṣur[1]PN adi[until]PRP libbu[interior]N ūmu[day]N ša[of]DET Ṭebetu[Tebet]MN sartu[falsehood]N pūtuhhu[responsibility]N imēru[donkey]N našû[lift]V šumma[if]MOD ina[in]PRP lū[may]MOD etēqu[proceed]V pūtuhhu[responsibility]N imēru[donkey]N našû[lift]V ša-erêšu[copper-peddler]N arkû[rear]AJ ša[of]DET Nabu-šallim-ahhe[1]PN v[ištu]from pānu[front]N halqu[lost]AJ v[ištu]from pānu[front]N memēni[somebody]XP Abu[Ab]MN līmu[eponym-(of-year)]N Bel-iqbi[1]PN šību[witness]N Hanni[1]PN šību[witness]N Abdaya[1]PN šību[witness]N Musallamu[1]PN šību[witness]N Puṭiše[1]PN šību[witness]N šību[witness]N šību[witness]N šību[witness]N šību[witness]N šību[witness]N šību[witness]N
14,13,14.13,Private Archives,SAA 14 431,,Nur-šarru-uṣur Lends Barley (*621-XIIa-20) (TIM 11 13),imēru[unit]N šeʾu[barley]N uṭṭatu[grain]N ina[in]PRP sūtu[unit]N ša[of]DET qû[unit]N ša[of]DET Inurta-šarru-uṣur[1]PN māru[son]N ēkallu[palace]N ša[of]DET ēkallu[palace]N eššu[new]AJ ina[in]PRP pānu[front]N Aqru[1]PN māru[son]N Aya-šarru-ibni[1]PN tadānu[give]V šumma[if]MOD lā[not]MOD tadānu[give]V eṣpu[doubled]AJ tadānu[give]V Addaru[Adar]MN dīru[intercalation]N ūmu[day]N līmu[eponym-(of-year)]N Bel-iqbi[1]PN šību[witness]N Pan-Issar-lamur[1]PN šību[witness]N Naṣir-edi[1]PN šību[witness]N Kabti[1]PN šību[witness]N Urdu-Nabu[1]PN šību[witness]N Šarru-nadin-ahhe[1]PN šību[witness]N La-dagil-ili[1]PN
14,13,14.13,Private Archives,SAA 14 432,,Inurta-šarru-uṣur Lends Barley (*618-I-14) (TIM 11 09),imēru[unit]N kurummatu[ration]N ina[in]PRP sūtu[unit]N ša[of]DET qû[unit]N ša[of]DET Inurta-šarru-uṣur[1]PN kurummatu[ration]N ina[in]PRP qaqqadu[head]N arhu[month]N ša[of]DET Elulu[Elul]MN tadānu[give]V šumma[if]MOD lā[not]MOD tadānu[give]V uṭṭatu[grain]N ana[to]PRP mithāru[corresponding-(to-one-another)]AJ rabû[to-be-big]V Nisannu[Nisan]MN ūmu[day]N līmu[eponym-(of-year)]N Nabu-sagibi[1]PN šību[witness]N Silimu[1]PN šību[witness]N Bel-uṣalli[1]PN šību[witness]N Urda-Inurta[1]PN šību[witness]N Šarru-isseʾa[1]PN šību[witness]N Ayakki-ibni[1]PN šību[witness]N Issar-emuqaya[1]PN šību[witness]N Bel-nuri[1]PN šību[witness]N Kanunayu[1]PN šību[witness]N
14,13,14.13,Private Archives,SAA 14 433,,Inurta-šarru-uṣur Lends Silver (*616) (TIM 11 04),ṣarpu[silver]N ša[of]DET Inurta-šarru-uṣur[1]PN ina[in]PRP pānu[front]N Tariba-Issar[1]PN māru[son]N Eribua[1]PN ina[in]PRP pūhu[exchange]N našû[lift]V ṣarpu[silver]N ana[to]PRP rebû[fourth]NU rabû[to-be-big]V arhu[month]N ūmu[day]N līmu[eponym-(of-year)]N Bel-ahu-uṣur[1]PN šību[witness]N Putaya[1]PN šību[witness]N Ululayu[1]PN šību[witness]N Ahu-ṭabu[1]PN
14,13,14.13,Private Archives,SAA 14 434,,Inurta-šarru-uṣur Rents Land in the Village of Smiths (*612-VI-28) (TIM 11 08),kunukku[seal]N Ilu-eriba[1]PN rabû[big-one]N ālu[city]N ša[of]DET bītu[house]N mašennu[(an-administrator)]N rabû[big]AJ šiqlu[unit]N ṣarpu[silver]N gimru[totality]N eqlu[field]N ša[of]DET imēru[unit]N zēru[seed(s)]N ina[in]PRP sūtu[unit]N qû[unit]N Inurta-šarru-uṣur[1]PN ana[to]PRP Ilu-eriba[1]PN imēru[unit]N karaphu[fallow-land]N mahṣu[beaten]AJ ina[in]PRP Alu-nappahi[Smith-Town]GN erēšu[sow]V šeʾu[barley]N eṣēdu[harvest]V gullubu[shear]V elû[go-up]V šumma[if]MOD gimru[totality]N eqlu[field]N lā[not]MOD tadānu[give]V tēlītu[produce]N adru[threshing-floor]N ša[of]DET imēru[unit]N zēru[seed(s)]N tadānu[give]V eqlu[field]N zakû[pure]AJ lā[not]MOD šibšu[(an-agricultural-tax)]N lā[not]MOD nusāhu[(a-grain-tax)]N Elulu[Elul]MN ūmu[day]N līmu[eponym-(of-year)]N Šamaš-šarru-ibni[1]PN šību[witness]N Paršara[1]PN šību[witness]N Ahi-ṭuri[1]PN šību[witness]N Pan-Issar-lamur[1]PN šību[witness]N Puṭiše[1]PN
14,13,14.13,Private Archives,SAA 14 435,,Inurta-šarru-uṣur Buys a Woman (*612) (TIM 11 03),kunukku[seal]N Halabeše[1]PN nappāhu[smith]N erû[copper]N māru[son]N Illaya[1]PN bēlu[lord]N sinništu[woman]N tadānu[give]V Puṭu-šisi[1]PN amtu[maid]N ša[of]DET Halabeše[1]PN epēšu[do]V Inurta-šarru-uṣur[1]PN māru[son]N ēkallu[palace]N ina[in]PRP libbu[interior]N šiqlu[unit]N ṣarpu[silver]N v[ištu]from pānu[front]N Halabeše[1]PN leqû[take]V kaspu[silver]N gammuru[finished]AJ tadnu[given]AJ amtu[maid]N šuāti[him]IP zarpu[purchased]AJ leqû[taken]AJ târu[turn]V dīnu[legal-decision]N dabābu[speak]V laššu[(there)-is-not]V mannu[who?]QP ša[that]REL ina[in]PRP urkiš[later]AV ina[in]PRP matīma[ever]AV zaqāpu[fix-upright]V parāku[lie-across]V lū[may]MOD Halabeše[1]PN lū[may]MOD māru[son]N māru[son]N māru[son]N ša[that]REL v[išti]with Inurta-šarru-uṣur[1]PN v[išti]with māru[son]N v[išti]with māru[son]N māru[son]N dīnu[legal-decision]N dabābu[speak]V buʾʾû[look-for]V manû[unit]N ṣarpu[silver]N manû[unit]N hurāṣu[gold]N ina[in]PRP burku[knee]N Ištar[1]DN ša[of]DET Ninua[Nineveh]GN šakānu[put]V kaspu[silver]N ana[to]PRP ešriātu[tenfold]AV ana[to]PRP bēlu[lord]N târu[turn]V ina[in]PRP dīnu[legal-decision]N dabābu[speak]V lā[not]MOD leqû[take]V ṣibtu[seizure]N bennu[epilepsy]N ana[to]PRP meʾatu[(one)-hundred]NU ūmu[day]N sartu[falsehood]N ana[to]PRP kalû[totality]N šattu[year]N arki[after]PRP andurāru[freedom]N dannutu[binding-document]N šaṭru[written]AJ šību[witness]N Pan-Issar-lamur[1]PN šību[witness]N Abdi-Samsi[1]PN šību[witness]N šaknu[appointee]N ša[of]DET Halabese[1]PN šību[witness]N Puṭi-Eše[1]PN šību[witness]N Ahuʾa-eriba[1]PN šību[witness]N Ululayu[1]PN šību[witness]N Dadu[1]PN šību[witness]N Remanni-Illil[1]PN šību[witness]N Biʾisi[1]PN šību[witness]N Šamaš-iddina[1]PN šību[witness]N Ubru-Issar[1]PN šību[witness]N Mannu-ki-Ninua[1]PN šību[witness]N Šamaš-ahu-iddina[1]PN šību[witness]N Nabu-nadin-ahhe[1]PN ṭupšarru[scribe]N arhu[month]N ūmu[day]N līmu[eponym-(of-year)]N Šamaš-šarru-ibni[1]PN tartānu[second-in-command]N
14,13,14.13,Private Archives,SAA 14 436,,Inurta-šarru-uṣur Lends Barley (Mannu-ki-Arbail-X-10) (TIM 11 10),imēru[unit]N uṭṭatu[grain]N ša[of]DET Inurta-šarru-uṣur[1]PN ina[in]PRP pānu[front]N Edu-šallim[1]PN māru[son]N Burtayu[1]PN ina[in]PRP adru[threshing-floor]N ina[in]PRP Ninua[Nineveh]GN tadānu[give]V lā[not]MOD tadānu[give]V ina[in]PRP imēru[unit]N rabû[to-be-big]V Ṭebetu[Tebet]MN ūmu[day]N līmu[eponym-(of-year)]N Mannu-ki-Arbail[1]PN šību[witness]N Urda-Inurta[1]PN šību[witness]N Puṭiše[1]PN šību[witness]N Puṭi-Eše[1]PN šību[witness]N Abi-Huru[1]PN Hallabeše[1]PN Nabu-šarru-uṣur[1]PN
14,13,14.13,Private Archives,SAA 14 437,,Mukin-ahhe Redeems His Nephew (669-VII-21) (TIM 11 18$),kunukku[seal]N Nabu-iqbi[1]PN kunukku[seal]N Inurti[1]PN manû[unit]N ṣarpu[silver]N ina[in]PRP manû[unit]N ša[of]DET šarru[king]N Kenu-ahhe[1]PN ana[to]PRP Nabu-iqbi[1]PN ana[to]PRP Inurti[1]PN tadānu[give]V Nabu-rehtu-uṣur[1]PN māru[son]N ahu[brother]N paṭāru[loosen]V zakû[be(come)-clear]V memēni[somebody]XP išti[with]PRP lā[not]MOD dabābu[speak]V mannu[who?]QP ša[that]REL parāku[lie-across]V manû[unit]N ṣarpu[silver]N tadānu[give]V Tašritu[Tishri]MN ūmu[day]N līmu[eponym-(of-year)]N Šamaš-kašid-ayabi[1]PN šību[witness]N Hašanu[1]PN šību[witness]N Labaṭi[1]PN šību[witness]N Didi[1]PN šību[witness]N Ṭab-Dadi[1]PN Duri-Adad[1]PN šību[witness]N Dugul-ana-ili[1]PN šību[witness]N Ululayu[1]PN šību[witness]N Mutakkil-Marduk[1]PN ṭupšarru[scribe]N
14,13,14.13,Private Archives,SAA 14 438,,Inner Tablet of the Preceding Text (TIM 11 18),manû[unit]N ṣarpu[silver]N ina[in]PRP ša[of]DET šarru[king]N Kenu-ahhe[1]PN ana[to]PRP Nabu-iqbi[1]PN ana[to]PRP Inurti[1]PN tadānu[give]V Nabu-rehtu-uṣur[1]PN māru[son]N ahu[brother]N paṭāru[loosen]V zakû[be(come)-clear]V Tašritu[Tishri]MN ūmu[day]N līmu[eponym-(of-year)]N Šamaš-kašid-ayabi[1]PN šību[witness]N Hašanu[1]PN šību[witness]N Labaṭi[1]PN šību[witness]N Didi[1]PN šību[witness]N Ṭab-Dadi[1]PN šību[witness]N Duri-Adad[1]PN šību[witness]N Dugul-ana-ili[1]PN šību[witness]N Ululayu[1]PN
14,13,14.13,Private Archives,SAA 14 439,,Delivery Contract for a Donkey Mare (656-VI-1) (TIM 11 19),ina[in]PRP ūmu[day]N ša[of]DET Tašritu[Tishri]MN atānu[she-ass]N adi[until]PRP māru[son]N Libluṭ[1]PN māru[son]N Urdu-Issar[1]PN wabālu[bring]V ina[in]PRP qabaltu[middle]N Ninua[Nineveh]GN ana[to]PRP Adad-bel[1]PN tadānu[give]V šumma[if]MOD lā[not]MOD tadānu[give]V imēru[donkey]N adi[until]PRP tallaktu[walkway]N ana[to]PRP Adad-bel[1]PN tadānu[give]V Elulu[Elul]MN ūmu[day]N līmu[eponym-(of-year)]N Milki-ramu[1]PN šību[witness]N Sasi[1]PN šību[witness]N Ṣil-Mullissu[1]PN šību[witness]N Ilu-uṣur[1]PN
14,13,14.13,Private Archives,SAA 14 440,,Bedroom and Inner Courtyard Pledged (655-II-19) (TIM 11 17),kunukku[seal]N ša[of]DET ina[in]PRP pānu[front]N kūm[instead-of]PRP rubbû[increase]N ša[of]DET ṣarpu[silver]N bītu[house]N mayyālu[bed]N bītānu[interior]N ša[of]DET bītu[house]N ina[in]PRP Ninua[Nineveh]GN ina[in]PRP šapartu[pledge]N šaknu[placed]AJ šattu[year]N ina[in]PRP libbu[interior]N ašābu[sit-(down)]V ṣarpu[silver]N tadānu[give]V bītu[house]N aṣû[go-out]V Ayaru[Iyyar]MN ūmu[day]N līmu[eponym-(of-year)]N Auianu[1]PN šību[witness]N Qurqusia[1]PN šību[witness]N Urdu-Mullissi[1]PN šību[witness]N Sinqi-Issar[1]PN šību[witness]N Bariku[1]PN šību[witness]N Nabu-eriba[1]PN šību[witness]N Urdu-Nabu[1]PN šību[witness]N Urdu-Issar[1]PN
